event_id,name,event_type,critical_issues,boroughs_reported,start_local,end_local,tz_local,start_utc,end_utc,duration_hours_reported,window_hours_used,subhourly_snapped,unit,wind_peak_ms,wind_mean_ms,wind_peak_cellmax_ms,precip_total_mm,precip_peak_rate_mmh,precip_peak_rate_cellmax_mmh,n_hours_wind,n_hours_precip,status
SW0542,Flash/Inland Flooding Event,Thunderstorms,Flash Flooding,Bronx,2017-08-02 16:37,2017-08-02 17:07,EDT,2017-08-02 20:00,2017-08-02 22:00,0.5,2,TRUE,Manhattan,2.669,2.36,2.697,3.433,1.933,2.048,3,2,ok
SW0542,Flash/Inland Flooding Event,Thunderstorms,Flash Flooding,Bronx,2017-08-02 16:37,2017-08-02 17:07,EDT,2017-08-02 20:00,2017-08-02 22:00,0.5,2,TRUE,Bronx,2.45,2.035,2.45,2.109,1.349,1.349,3,2,ok
SW0542,Flash/Inland Flooding Event,Thunderstorms,Flash Flooding,Bronx,2017-08-02 16:37,2017-08-02 17:07,EDT,2017-08-02 20:00,2017-08-02 22:00,0.5,2,TRUE,Staten Island,3.436,2.939,3.436,4.309,3.459,3.459,3,2,ok
SW0542,Flash/Inland Flooding Event,Thunderstorms,Flash Flooding,Bronx,2017-08-02 16:37,2017-08-02 17:07,EDT,2017-08-02 20:00,2017-08-02 22:00,0.5,2,TRUE,ALL NYC,3.12,2.891,3.244,2.375,1.534,1.681,3,2,ok
SW0543,Extreme Heat Event,Extreme Heat,Extreme Heat,Queens,2017-08-22 15:00,2017-08-22 17:00,EDT,2017-08-22 19:00,2017-08-22 21:00,2,2,FALSE,Brooklyn,5.99,5.637,5.99,0.663,0.508,0.508,3,2,ok
SW0543,Extreme Heat Event,Extreme Heat,Extreme Heat,Queens,2017-08-22 15:00,2017-08-22 17:00,EDT,2017-08-22 19:00,2017-08-22 21:00,2,2,FALSE,Queens,5.927,5.67,5.948,0.373,0.22,0.228,3,2,ok
SW0543,Extreme Heat Event,Extreme Heat,Extreme Heat,Queens,2017-08-22 15:00,2017-08-22 17:00,EDT,2017-08-22 19:00,2017-08-22 21:00,2,2,FALSE,Manhattan,5.105,4.938,5.106,0.515,0.334,0.334,3,2,ok
SW0543,Extreme Heat Event,Extreme Heat,Extreme Heat,Queens,2017-08-22 15:00,2017-08-22 17:00,EDT,2017-08-22 19:00,2017-08-22 21:00,2,2,FALSE,Bronx,4.75,4.674,4.753,0.364,0.237,0.237,3,2,ok
SW0543,Extreme Heat Event,Extreme Heat,Extreme Heat,Queens,2017-08-22 15:00,2017-08-22 17:00,EDT,2017-08-22 19:00,2017-08-22 21:00,2,2,FALSE,Staten Island,5.259,4.867,5.259,0.925,0.888,0.888,3,2,ok
SW0543,Extreme Heat Event,Extreme Heat,Extreme Heat,Queens,2017-08-22 15:00,2017-08-22 17:00,EDT,2017-08-22 19:00,2017-08-22 21:00,2,2,FALSE,ALL NYC,5.568,5.315,5.595,0.553,0.421,0.425,3,2,ok
SW0544,Heavy Rain Event,Thunderstorms,"Coastal Flooding, Flash Flooding","Staten Island, Bronx",2017-10-29 18:00,2017-10-29 20:20,EDT,2017-10-29 22:00,2017-10-30 01:00,2.33333,3,FALSE,Brooklyn,8.885,7.599,8.885,12.315,5.58,5.58,4,3,ok
SW0544,Heavy Rain Event,Thunderstorms,"Coastal Flooding, Flash Flooding","Staten Island, Bronx",2017-10-29 18:00,2017-10-29 20:20,EDT,2017-10-29 22:00,2017-10-30 01:00,2.33333,3,FALSE,Queens,9.594,7.807,9.594,13.083,5.383,5.394,4,3,ok
SW0544,Heavy Rain Event,Thunderstorms,"Coastal Flooding, Flash Flooding","Staten Island, Bronx",2017-10-29 18:00,2017-10-29 20:20,EDT,2017-10-29 22:00,2017-10-30 01:00,2.33333,3,FALSE,Manhattan,6.824,6.129,6.824,12.469,5.498,5.498,4,3,ok
SW0544,Heavy Rain Event,Thunderstorms,"Coastal Flooding, Flash Flooding","Staten Island, Bronx",2017-10-29 18:00,2017-10-29 20:20,EDT,2017-10-29 22:00,2017-10-30 01:00,2.33333,3,FALSE,Bronx,6.639,5.802,6.639,12.975,5.584,5.584,4,3,ok
SW0544,Heavy Rain Event,Thunderstorms,"Coastal Flooding, Flash Flooding","Staten Island, Bronx",2017-10-29 18:00,2017-10-29 20:20,EDT,2017-10-29 22:00,2017-10-30 01:00,2.33333,3,FALSE,Staten Island,6.494,6.172,6.567,11.968,5.961,5.961,4,3,ok
SW0544,Heavy Rain Event,Thunderstorms,"Coastal Flooding, Flash Flooding","Staten Island, Bronx",2017-10-29 18:00,2017-10-29 20:20,EDT,2017-10-29 22:00,2017-10-30 01:00,2.33333,3,FALSE,ALL NYC,8.215,7.038,8.229,12.632,5.57,5.575,4,3,ok
SW0545,High Wind Event,Winter Weather,High Winds,Queens,2017-11-10 07:00,2017-11-10 08:00,EST,2017-11-10 12:00,2017-11-10 13:00,1,1,FALSE,Brooklyn,7.323,7.143,7.323,0,0,0,2,1,ok
SW0545,High Wind Event,Winter Weather,High Winds,Queens,2017-11-10 07:00,2017-11-10 08:00,EST,2017-11-10 12:00,2017-11-10 13:00,1,1,FALSE,Queens,7.355,7.282,7.361,0,0,0,2,1,ok
SW0545,High Wind Event,Winter Weather,High Winds,Queens,2017-11-10 07:00,2017-11-10 08:00,EST,2017-11-10 12:00,2017-11-10 13:00,1,1,FALSE,Manhattan,6.377,6.221,6.377,0,0,0,2,1,ok
SW0545,High Wind Event,Winter Weather,High Winds,Queens,2017-11-10 07:00,2017-11-10 08:00,EST,2017-11-10 12:00,2017-11-10 13:00,1,1,FALSE,Bronx,6.051,5.951,6.051,0,0,0,2,1,ok
SW0545,High Wind Event,Winter Weather,High Winds,Queens,2017-11-10 07:00,2017-11-10 08:00,EST,2017-11-10 12:00,2017-11-10 13:00,1,1,FALSE,Staten Island,6.398,6.097,6.398,0,0,0,2,1,ok
SW0545,High Wind Event,Winter Weather,High Winds,Queens,2017-11-10 07:00,2017-11-10 08:00,EST,2017-11-10 12:00,2017-11-10 13:00,1,1,FALSE,ALL NYC,6.909,6.758,6.911,0,0,0,2,1,ok
SW0546,High Wind Event,Winter Weather,High Winds,"Queens, Manhattan",2017-11-19 10:00,2017-11-19 14:00,EST,2017-11-19 15:00,2017-11-19 19:00,4,4,FALSE,Brooklyn,9.356,8.971,9.356,0,0,0,5,4,ok
SW0546,High Wind Event,Winter Weather,High Winds,"Queens, Manhattan",2017-11-19 10:00,2017-11-19 14:00,EST,2017-11-19 15:00,2017-11-19 19:00,4,4,FALSE,Queens,9.331,8.96,9.331,0,0,0,5,4,ok
SW0546,High Wind Event,Winter Weather,High Winds,"Queens, Manhattan",2017-11-19 10:00,2017-11-19 14:00,EST,2017-11-19 15:00,2017-11-19 19:00,4,4,FALSE,Manhattan,8.052,7.709,8.052,0,0,0,5,4,ok
SW0546,High Wind Event,Winter Weather,High Winds,"Queens, Manhattan",2017-11-19 10:00,2017-11-19 14:00,EST,2017-11-19 15:00,2017-11-19 19:00,4,4,FALSE,Bronx,7.645,7.275,7.645,0,0,0,5,4,ok
SW0546,High Wind Event,Winter Weather,High Winds,"Queens, Manhattan",2017-11-19 10:00,2017-11-19 14:00,EST,2017-11-19 15:00,2017-11-19 19:00,4,4,FALSE,Staten Island,8.358,7.894,8.358,0,0,0,5,4,ok
SW0546,High Wind Event,Winter Weather,High Winds,"Queens, Manhattan",2017-11-19 10:00,2017-11-19 14:00,EST,2017-11-19 15:00,2017-11-19 19:00,4,4,FALSE,ALL NYC,8.817,8.428,8.817,0,0,0,5,4,ok
SW0547,"Heavy Snow Event ""Winter Storm Benji""",Winter Weather,Heavy Snow,"Queens, Staten Island",2017-12-09 09:00,2017-12-09 23:00,EST,2017-12-09 14:00,2017-12-10 04:00,14,14,FALSE,Brooklyn,4.05,3.294,4.05,10.446,1.048,1.048,15,14,ok
SW0547,"Heavy Snow Event ""Winter Storm Benji""",Winter Weather,Heavy Snow,"Queens, Staten Island",2017-12-09 09:00,2017-12-09 23:00,EST,2017-12-09 14:00,2017-12-10 04:00,14,14,FALSE,Queens,3.984,3.326,3.987,10.572,1.045,1.049,15,14,ok
SW0547,"Heavy Snow Event ""Winter Storm Benji""",Winter Weather,Heavy Snow,"Queens, Staten Island",2017-12-09 09:00,2017-12-09 23:00,EST,2017-12-09 14:00,2017-12-10 04:00,14,14,FALSE,Manhattan,3.317,2.702,3.319,9.738,1.003,1.003,15,14,ok
SW0547,"Heavy Snow Event ""Winter Storm Benji""",Winter Weather,Heavy Snow,"Queens, Staten Island",2017-12-09 09:00,2017-12-09 23:00,EST,2017-12-09 14:00,2017-12-10 04:00,14,14,FALSE,Bronx,3.062,2.535,3.078,9.576,0.964,0.965,15,14,ok
SW0547,"Heavy Snow Event ""Winter Storm Benji""",Winter Weather,Heavy Snow,"Queens, Staten Island",2017-12-09 09:00,2017-12-09 23:00,EST,2017-12-09 14:00,2017-12-10 04:00,14,14,FALSE,Staten Island,3.499,2.783,3.52,9.688,0.949,0.955,15,14,ok
SW0547,"Heavy Snow Event ""Winter Storm Benji""",Winter Weather,Heavy Snow,"Queens, Staten Island",2017-12-09 09:00,2017-12-09 23:00,EST,2017-12-09 14:00,2017-12-10 04:00,14,14,FALSE,ALL NYC,3.726,3.057,3.733,10.172,1.014,1.016,15,14,ok
SW0548,High Wind Event,Winter Weather,High Winds,"Queens, Brooklyn",2017-12-25 07:00,2017-12-25 12:00,EST,2017-12-25 12:00,2017-12-25 17:00,5,5,FALSE,Brooklyn,10.282,8.798,10.282,0.257,0.214,0.214,6,5,ok
SW0548,High Wind Event,Winter Weather,High Winds,"Queens, Brooklyn",2017-12-25 07:00,2017-12-25 12:00,EST,2017-12-25 12:00,2017-12-25 17:00,5,5,FALSE,Queens,10.088,8.516,10.088,0.357,0.279,0.279,6,5,ok
SW0548,High Wind Event,Winter Weather,High Winds,"Queens, Brooklyn",2017-12-25 07:00,2017-12-25 12:00,EST,2017-12-25 12:00,2017-12-25 17:00,5,5,FALSE,Manhattan,8.564,7.125,8.564,0.348,0.293,0.293,6,5,ok
SW0548,High Wind Event,Winter Weather,High Winds,"Queens, Brooklyn",2017-12-25 07:00,2017-12-25 12:00,EST,2017-12-25 12:00,2017-12-25 17:00,5,5,FALSE,Bronx,7.935,6.451,7.935,0.433,0.355,0.355,6,5,ok
SW0548,High Wind Event,Winter Weather,High Winds,"Queens, Brooklyn",2017-12-25 07:00,2017-12-25 12:00,EST,2017-12-25 12:00,2017-12-25 17:00,5,5,FALSE,Staten Island,9.192,7.9,9.192,0.205,0.179,0.179,6,5,ok
SW0548,High Wind Event,Winter Weather,High Winds,"Queens, Brooklyn",2017-12-25 07:00,2017-12-25 12:00,EST,2017-12-25 12:00,2017-12-25 17:00,5,5,FALSE,ALL NYC,9.543,8.066,9.543,0.315,0.257,0.257,6,5,ok
SW0560,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-07-19 00:00,2015-07-20 23:59,EDT,2015-07-19 04:00,2015-07-21 04:00,47.9833,48,FALSE,Brooklyn,5.107,2.988,5.107,0.577,0.116,0.138,49,48,ok
SW0560,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-07-19 00:00,2015-07-20 23:59,EDT,2015-07-19 04:00,2015-07-21 04:00,47.9833,48,FALSE,Queens,5.074,2.998,5.074,0.451,0.109,0.142,49,48,ok
SW0560,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-07-19 00:00,2015-07-20 23:59,EDT,2015-07-19 04:00,2015-07-21 04:00,47.9833,48,FALSE,Manhattan,4.171,2.442,4.171,0.338,0.151,0.151,49,48,ok
SW0560,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-07-19 00:00,2015-07-20 23:59,EDT,2015-07-19 04:00,2015-07-21 04:00,47.9833,48,FALSE,Bronx,3.835,2.273,3.835,0.291,0.159,0.159,49,48,ok
SW0560,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-07-19 00:00,2015-07-20 23:59,EDT,2015-07-19 04:00,2015-07-21 04:00,47.9833,48,FALSE,Staten Island,4.282,2.577,4.282,0.8,0.232,0.236,49,48,ok
SW0560,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-07-19 00:00,2015-07-20 23:59,EDT,2015-07-19 04:00,2015-07-21 04:00,47.9833,48,FALSE,ALL NYC,4.688,2.771,4.688,0.513,0.119,0.162,49,48,ok
SW0561,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-28 00:00,2015-07-30 23:59,EDT,2015-07-28 04:00,2015-07-31 04:00,71.9833,72,FALSE,Brooklyn,6.042,2.779,6.083,7.795,2.264,2.317,73,72,ok
SW0561,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-28 00:00,2015-07-30 23:59,EDT,2015-07-28 04:00,2015-07-31 04:00,71.9833,72,FALSE,Queens,6.086,2.764,6.092,7.259,1.683,1.763,73,72,ok
SW0561,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-28 00:00,2015-07-30 23:59,EDT,2015-07-28 04:00,2015-07-31 04:00,71.9833,72,FALSE,Manhattan,5.15,2.312,5.15,8.937,2.213,2.308,73,72,ok
SW0561,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-28 00:00,2015-07-30 23:59,EDT,2015-07-28 04:00,2015-07-31 04:00,71.9833,72,FALSE,Bronx,4.968,2.141,4.968,8.945,2.511,2.534,73,72,ok
SW0561,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-28 00:00,2015-07-30 23:59,EDT,2015-07-28 04:00,2015-07-31 04:00,71.9833,72,FALSE,Staten Island,5.091,2.409,5.122,9.519,4.227,4.227,73,72,ok
SW0561,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-28 00:00,2015-07-30 23:59,EDT,2015-07-28 04:00,2015-07-31 04:00,71.9833,72,FALSE,ALL NYC,5.587,2.578,5.674,8.176,1.659,2.496,73,72,ok
SW0562,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-06 00:00,2016-07-08 23:59,EDT,2016-07-06 04:00,2016-07-09 04:00,71.9833,72,FALSE,Brooklyn,5.387,2.751,5.387,14.086,2.689,2.842,73,72,ok
SW0562,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-06 00:00,2016-07-08 23:59,EDT,2016-07-06 04:00,2016-07-09 04:00,71.9833,72,FALSE,Queens,5.199,2.726,5.2,10.096,2.198,2.2,73,72,ok
SW0562,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-06 00:00,2016-07-08 23:59,EDT,2016-07-06 04:00,2016-07-09 04:00,71.9833,72,FALSE,Manhattan,4.418,2.244,4.418,14.838,2.82,2.957,73,72,ok
SW0562,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-06 00:00,2016-07-08 23:59,EDT,2016-07-06 04:00,2016-07-09 04:00,71.9833,72,FALSE,Bronx,3.993,2.113,3.993,13.258,2.432,2.553,73,72,ok
SW0562,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-06 00:00,2016-07-08 23:59,EDT,2016-07-06 04:00,2016-07-09 04:00,71.9833,72,FALSE,Staten Island,4.764,2.42,4.764,20.198,4.339,4.462,73,72,ok
SW0562,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-06 00:00,2016-07-08 23:59,EDT,2016-07-06 04:00,2016-07-09 04:00,71.9833,72,FALSE,ALL NYC,4.931,2.55,4.931,13.724,2.422,2.884,73,72,ok
SW0563,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2016-07-14 00:00,2016-07-17 23:59,EDT,2016-07-14 04:00,2016-07-18 04:00,95.9833,96,FALSE,Brooklyn,4.98,2.668,5.004,10.929,2.257,2.257,97,96,ok
SW0563,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2016-07-14 00:00,2016-07-17 23:59,EDT,2016-07-14 04:00,2016-07-18 04:00,95.9833,96,FALSE,Queens,5.219,2.64,5.219,10.293,1.667,1.966,97,96,ok
SW0563,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2016-07-14 00:00,2016-07-17 23:59,EDT,2016-07-14 04:00,2016-07-18 04:00,95.9833,96,FALSE,Manhattan,4.373,2.18,4.394,13.526,2.252,2.372,97,96,ok
SW0563,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2016-07-14 00:00,2016-07-17 23:59,EDT,2016-07-14 04:00,2016-07-18 04:00,95.9833,96,FALSE,Bronx,4.296,2.057,4.306,13.61,2.232,2.288,97,96,ok
SW0563,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2016-07-14 00:00,2016-07-17 23:59,EDT,2016-07-14 04:00,2016-07-18 04:00,95.9833,96,FALSE,Staten Island,4.414,2.411,4.429,12.552,3.512,3.512,97,96,ok
SW0563,Extreme Heat Event,Extreme Heat,Extreme Heat,"Manhattan, Brooklyn, Bronx, Staten Island, Queens",2016-07-14 00:00,2016-07-17 23:59,EDT,2016-07-14 04:00,2016-07-18 04:00,95.9833,96,FALSE,ALL NYC,4.777,2.485,4.828,11.589,2.064,2.4,97,96,ok
SW0564,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-21 00:00,2016-07-26 23:59,EDT,2016-07-21 04:00,2016-07-27 04:00,143.983,144,FALSE,Brooklyn,6.083,3.517,6.1,14.704,4.586,4.586,145,144,ok
SW0564,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-21 00:00,2016-07-26 23:59,EDT,2016-07-21 04:00,2016-07-27 04:00,143.983,144,FALSE,Queens,6.314,3.581,6.346,8.051,1.854,2.205,145,144,ok
SW0564,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-21 00:00,2016-07-26 23:59,EDT,2016-07-21 04:00,2016-07-27 04:00,143.983,144,FALSE,Manhattan,5.132,3.052,5.132,10.746,3.663,3.663,145,144,ok
SW0564,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-21 00:00,2016-07-26 23:59,EDT,2016-07-21 04:00,2016-07-27 04:00,143.983,144,FALSE,Bronx,4.961,2.955,4.999,7.42,2.726,2.726,145,144,ok
SW0564,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-21 00:00,2016-07-26 23:59,EDT,2016-07-21 04:00,2016-07-27 04:00,143.983,144,FALSE,Staten Island,5.284,3.067,5.299,24.243,9.203,9.203,145,144,ok
SW0564,Extreme Heat Event,Extreme Heat,Extreme Heat,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2016-07-21 00:00,2016-07-26 23:59,EDT,2016-07-21 04:00,2016-07-27 04:00,143.983,144,FALSE,ALL NYC,5.554,3.34,5.808,12.726,4.116,4.246,145,144,ok
SW0651,"Heavy Rain, Flash/Inland Flooding Event",Thunderstorms,Flash Flooding,Staten Island,2018-07-27 16:39,2018-07-28 17:39,EDT,2018-07-27 20:00,2018-07-28 22:00,25,26,FALSE,Brooklyn,4.409,1.813,4.409,15.606,4.888,4.888,27,26,ok
SW0651,"Heavy Rain, Flash/Inland Flooding Event",Thunderstorms,Flash Flooding,Staten Island,2018-07-27 16:39,2018-07-28 17:39,EDT,2018-07-27 20:00,2018-07-28 22:00,25,26,FALSE,Queens,4.394,1.912,4.394,13.754,3.364,3.504,27,26,ok
SW0651,"Heavy Rain, Flash/Inland Flooding Event",Thunderstorms,Flash Flooding,Staten Island,2018-07-27 16:39,2018-07-28 17:39,EDT,2018-07-27 20:00,2018-07-28 22:00,25,26,FALSE,Manhattan,3.933,1.589,3.933,13.292,4.056,4.056,27,26,ok
SW0651,"Heavy Rain, Flash/Inland Flooding Event",Thunderstorms,Flash Flooding,Staten Island,2018-07-27 16:39,2018-07-28 17:39,EDT,2018-07-27 20:00,2018-07-28 22:00,25,26,FALSE,Bronx,3.769,1.569,3.769,12.57,3.15,3.15,27,26,ok
SW0651,"Heavy Rain, Flash/Inland Flooding Event",Thunderstorms,Flash Flooding,Staten Island,2018-07-27 16:39,2018-07-28 17:39,EDT,2018-07-27 20:00,2018-07-28 22:00,25,26,FALSE,Staten Island,3.916,1.56,3.916,18.323,6.321,6.321,27,26,ok
SW0651,"Heavy Rain, Flash/Inland Flooding Event",Thunderstorms,Flash Flooding,Staten Island,2018-07-27 16:39,2018-07-28 17:39,EDT,2018-07-27 20:00,2018-07-28 22:00,25,26,FALSE,ALL NYC,4.184,1.75,4.184,14.821,4.292,4.344,27,26,ok
SW0652,Tornado Event,Thunderstorms,Tornado,Queens,2018-08-03 22:16,2018-08-03 22:20,EDT,2018-08-04 02:00,2018-08-04 03:00,0.0666667,1,TRUE,Brooklyn,3.378,3.323,3.378,0,0,0,2,1,ok
SW0652,Tornado Event,Thunderstorms,Tornado,Queens,2018-08-03 22:16,2018-08-03 22:20,EDT,2018-08-04 02:00,2018-08-04 03:00,0.0666667,1,TRUE,Queens,3.528,3.469,3.528,0,0,0,2,1,ok
SW0652,Tornado Event,Thunderstorms,Tornado,Queens,2018-08-03 22:16,2018-08-03 22:20,EDT,2018-08-04 02:00,2018-08-04 03:00,0.0666667,1,TRUE,Manhattan,2.799,2.755,2.799,0,0,0,2,1,ok
SW0652,Tornado Event,Thunderstorms,Tornado,Queens,2018-08-03 22:16,2018-08-03 22:20,EDT,2018-08-04 02:00,2018-08-04 03:00,0.0666667,1,TRUE,Bronx,2.655,2.615,2.655,0,0,0,2,1,ok
SW0652,Tornado Event,Thunderstorms,Tornado,Queens,2018-08-03 22:16,2018-08-03 22:20,EDT,2018-08-04 02:00,2018-08-04 03:00,0.0666667,1,TRUE,Staten Island,2.701,2.656,2.701,0.004,0.004,0.004,2,1,ok
SW0652,Tornado Event,Thunderstorms,Tornado,Queens,2018-08-03 22:16,2018-08-03 22:20,EDT,2018-08-04 02:00,2018-08-04 03:00,0.0666667,1,TRUE,ALL NYC,3.159,3.108,3.159,0.001,0.001,0.001,2,1,ok
SW0653,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Bronx, Brooklyn, Manhattan",2018-10-27 00:00,2018-10-28 23:59,EDT,2018-10-27 04:00,2018-10-29 04:00,47.9833,48,FALSE,Brooklyn,10.283,5.375,10.283,28.241,2.993,2.993,49,48,ok
SW0653,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Bronx, Brooklyn, Manhattan",2018-10-27 00:00,2018-10-28 23:59,EDT,2018-10-27 04:00,2018-10-29 04:00,47.9833,48,FALSE,Queens,10.271,5.409,10.271,28.446,2.904,2.904,49,48,ok
SW0653,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Bronx, Brooklyn, Manhattan",2018-10-27 00:00,2018-10-28 23:59,EDT,2018-10-27 04:00,2018-10-29 04:00,47.9833,48,FALSE,Manhattan,8.677,4.489,8.678,28.077,2.603,2.63,49,48,ok
SW0653,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Bronx, Brooklyn, Manhattan",2018-10-27 00:00,2018-10-28 23:59,EDT,2018-10-27 04:00,2018-10-29 04:00,47.9833,48,FALSE,Bronx,8.123,4.207,8.133,27.731,2.617,2.682,49,48,ok
SW0653,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Bronx, Brooklyn, Manhattan",2018-10-27 00:00,2018-10-28 23:59,EDT,2018-10-27 04:00,2018-10-29 04:00,47.9833,48,FALSE,Staten Island,9.006,4.611,9.006,26.832,3.174,3.174,49,48,ok
SW0653,Nor'Easter,Winter Weather,"High Winds, Coastal Flooding","Queens, Staten Island, Bronx, Brooklyn, Manhattan",2018-10-27 00:00,2018-10-28 23:59,EDT,2018-10-27 04:00,2018-10-29 04:00,47.9833,48,FALSE,ALL NYC,9.61,5.011,9.612,27.973,2.85,2.919,49,48,ok
SW0759,Heavy Snow Event,Winter Weather,Heavy Snow,"Manhattan, Brooklyn, Bronx, Queens, Staten Island",2019-03-04 00:00,2019-03-05 00:00,EST,2019-03-04 05:00,2019-03-05 05:00,24,24,FALSE,Brooklyn,5.523,4.665,5.523,8.329,2.634,2.651,25,24,ok
SW0759,Heavy Snow Event,Winter Weather,Heavy Snow,"Manhattan, Brooklyn, Bronx, Queens, Staten Island",2019-03-04 00:00,2019-03-05 00:00,EST,2019-03-04 05:00,2019-03-05 05:00,24,24,FALSE,Queens,5.443,4.564,5.457,8.908,2.701,2.704,25,24,ok
SW0759,Heavy Snow Event,Winter Weather,Heavy Snow,"Manhattan, Brooklyn, Bronx, Queens, Staten Island",2019-03-04 00:00,2019-03-05 00:00,EST,2019-03-04 05:00,2019-03-05 05:00,24,24,FALSE,Manhattan,4.794,3.823,4.794,8.02,2.644,2.644,25,24,ok
SW0759,Heavy Snow Event,Winter Weather,Heavy Snow,"Manhattan, Brooklyn, Bronx, Queens, Staten Island",2019-03-04 00:00,2019-03-05 00:00,EST,2019-03-04 05:00,2019-03-05 05:00,24,24,FALSE,Bronx,4.502,3.5,4.502,8.302,2.629,2.652,25,24,ok
SW0759,Heavy Snow Event,Winter Weather,Heavy Snow,"Manhattan, Brooklyn, Bronx, Queens, Staten Island",2019-03-04 00:00,2019-03-05 00:00,EST,2019-03-04 05:00,2019-03-05 05:00,24,24,FALSE,Staten Island,4.956,4.108,4.956,7.612,2.764,2.764,25,24,ok
SW0759,Heavy Snow Event,Winter Weather,Heavy Snow,"Manhattan, Brooklyn, Bronx, Queens, Staten Island",2019-03-04 00:00,2019-03-05 00:00,EST,2019-03-04 05:00,2019-03-05 05:00,24,24,FALSE,ALL NYC,5.187,4.294,5.193,8.376,2.638,2.692,25,24,ok
SW0760,Winter Storm Avery,Winter Weather,"Heavy Snow, High Winds, Coastal Flooding",Staten Island,2018-11-15 00:00,2018-11-16 00:00,EST,2018-11-15 05:00,2018-11-16 05:00,24,24,FALSE,Brooklyn,8.854,5.047,8.864,22.136,3.792,3.792,25,24,ok
SW0760,Winter Storm Avery,Winter Weather,"Heavy Snow, High Winds, Coastal Flooding",Staten Island,2018-11-15 00:00,2018-11-16 00:00,EST,2018-11-15 05:00,2018-11-16 05:00,24,24,FALSE,Queens,8.965,5.021,8.966,21.507,3.734,3.734,25,24,ok
